label,title
0,2311 9 258 52 336 307 180 534 5 33 2633 57 166 579 243
0,167 45 11 2523 452 254 5 33 52 3
0,836 27 21 5 52 70 2426 435 11
0,91 5 33 7 1021 11 214 736 542 474 65 4423 1397 4424 4425 3
1,50 48 31 1 1931 17 208 141 2634 2635 775 4426
1,4 39 85 4427 2381 4428 882 900 2636 3
1,4 39 218 9 1332 37 25 9 189 445 23
1,418 196 5 11 2633 4 39 25 178 23 14 385 29 1533 401 3
1,109 24 610 369 77 4 4429 2 1124 593 58 224 909 4430 4431 644 4432 2489 3
1,1 272 4433 55 47 509 282 535 5 589 18
1,21 132 5 33 63 587 8 502 692 665 2637 3 310 63 587 8 502 692 665 4434 731 3
1,36 220 207 262 18 11 19
1,37 841 4435 1270 5 33
1,159 947 149 7 4 39 664 4 81 121
1,1 54 5 4436 373 52 4 21
1,1 9 4 14 4437 4438 34 2 1369 388 2 544 1726 1631 92
1,51 1 8 4439 1343 1932 5 33 244 8 79 1266 11 1012 3
1,1 98 353 606 2228 10 4440 459 4441 624
1,30 133 864 4442 1926 3
1,30 794 2627 670 137 111 557 95
1,109 7 1 70 431 4 81 34 105 1766 555 590
1,65 27 4 561 70 4443 958 611
1,492 682 1453 24 22 1 9 103 66 4444 601 969 394 20
1,5 33 846 745 43 186 46
0,10 257 2 690
0,1 103 2638 4445 971 1610 1325 161 53 964 1467 1919 1933
0,55 495 11 196 44 5 33 295 11
0,1 32 2639 764 465 2 4446 351
0,21 12 892 20 4447 1428 394 1044
1,1 31 4 28 4 39 4448 1610 1325 2115 2 877 976 575
1,4 39 85 171 1641 157 122 2 364 4449 1057 481
1,391 304 1 19 61
1,1 1934 617 4450 18 624 4 1534 1342
1,1 59 1271 229 372 252 751
0,143 302 1935 17 4451 378 4 14 332 443 1499 332
0,1270 5 33 144 37 4452 4453 38
0,1 538 4 1335 128 298 122 490 3
0,576 4454 4 14 2640 2641 234 823 786 325
0,467 7 1936 121 199 1 2642 27 1239 131 1145
1,1 54 5 4455 4 2 21 222 45
1,1203 1204 1 29 135 1473 70 231 1467 9 150 1836 191 4456
1,127 145 515 2643 116 140 17 111 252 1937
1,532 122 4 39 7 4457 2 4458 2 2644 120 2 4459 2 259 147 2645 147
1,1622 71 2312 4460 2646 1 98 353
0,499 1938 3 506 149 4461 471 531 4462 29 430 4463 113 15
0,2647 1056 529 69 44 1 58 49
0,668 1032 47
0,1 169 518 1 59 1271 2648 5 910
0,418 9 2157 191 7 240 16 4464 11 19 105
1,129 101 4465 727 861 27 268 61 3
1,1159 9 662 128 298 1360 1 154
1,265 242 689
1,1 1687 976 1078 4 14 256 252 995 1268
1,305 251 55 1164 128 298 884 1 1366 847 2380 292 6
1,1 484 10 365 87 416 5 910
1,116 8 1371 55 370 144 1062 37 121 1535 2 367 378 715 4 1164 128 298 3
1,4 14 180 151 569 90 1473 24 303 43 2649 419 3
1,55 9 113 2 200 26 145 1 22 1141 20 1012 3
1,4 14 1936 349 162 249 599 49 2 510 1435 70 87
1,1 4466 54 127 4467 2 4468 887 693 11 19 40 25 4469 23 438 18 1886 5 33 4 39
1,1 54 5 910 60 69 15
1,4 28 138 366 37 218 71 576 96 3
1,215 4470 2374 1 27 2 21 12 25 96 23 411 1081 3
1,4471 56 4472 1 98 119 1123
0,367 4473 217 1 59 44 4474 1587
0,482 4475 916 477 65 1 80
0,5 243 7 4476 24 1511 41 57 9 1 66 236 2 812
0,335 1136 885 117 210 99 159 716 1897 11 19 6
0,4477 154 1614 226 2650 1 557 27 769
1,8 181 74 251 62 2383 527 3
1,2651 4478 5 1119 153 1 66
1,1 54 5 4479 52 958 507 2308 83 203
1,598 2 4480 1939 4481 1210 661 173 154 727
1,4482 4 39 1791 19 93 61 3 71 65 215 750 1087 3 358 279 3
0,9 279 53
0,50 48 4483 4 14
0,4 14 313 26 796 286 56 126 78 104
0,1877 2 4484 4485 1 4 38 26 4486 65 548
0,89 7 167 362 281 1887 1794 2 4 14 2652 748 4487
1,50 48 9 4 14 409 1778 3
1,5 33 1393 5 35 2 562 4488 43 58
1,4 14 281 379 2653 2654 686 486 186
1,1 4489 129 4490 1816 4491 149 427 2655 182 1214
1,285 4492 1055 30 7
1,1258 4493 233 2130 4494
1,4495 76 4 14 1071 4496
1,448 10 53 4497 43 311 4498 448 10 13 12 327 43 311 3 630 279 3
1,1 171 491 794 4 14 19 746 281 2654 686 486 186
1,47 283 4499 22 4 14 20 31 22 4 35 20
1,1 9 349 1035 219 663 1580 4 14 570 886 1933
1,72 109 73 1 31 4500 16 1258 766 403 1829 5 2 36 2 493 2 687 60
1,1 9 18 175 324 27 202 2 667 501 4501
1,119 4 121 124 3
1,225 7 1 59 276 2188 75 4502
0,5 33 4503 193 750 53
0,8 107 503 88 653 76 11 4504 45 66 6
0,5 33 1782 271 93 260 43 34 3 1 9 1485 7 51 56 608 2 4505 34 4506 532 3
0,1168 1789 24 1202 68 1448 36 3 361 821 4507 4508 3 307 26 403 3
0,1048 8 1428 1940
0,1 232 50 48 7 18 175 2448 332 16 254 80 560
0,183 305 460 62 187 76 129 101 1478 4 14 684 1474 993 110 279 25 1941 445 14 23
0,1 173 513 4 39 570 1898
0,698 765 94 429 15
0,1 4509 2471 157 471 2547 8 4510
0,1 9 833 968 219 9 252 113 93
0,1 4511 4512 16 1942 2 4513 799 140 2656 154 4514 4 14 751
0,877 22 5 33 1366 20 704
0,10 4515 2657 52 4516 4517 3
0,1 54 5 910 100 60 151
0,1303 628 2 450 10 376 304 5 3 1125 2 5 4518 136 2 1761 328 2048 2 1193 2658 787 2 314 4519 1745 2 4520 993 4521 3
0,307 692 1386 208 178 69 178 137 5 33 435 3 2659 313 26 41 81 3
0,364 4 14
0,835 27 268 61 2 1 2061 274 222
0,235 7 1 54 5 910 60 111
1,72 68 73 2660 496 1074 4 14 25 246 177 24 4522 4523 23
1,1627 272 4524 150 124 4
1,1 31 4 14 82 4525 264 19 46 95
1,10 1201 1208 1899 431 4526 1 59 4527 604 49
1,246 10 628 11 441 294 166 934 134 3 2661 40 1194 3 1861 8 42 1 4528 5 254 361 3
0,72 68 73 714 40 4 14
0,180 1018 2662 581 5 33 1367 1785 6
0,4 14 180 1 8 2663 256 1268
0,4 14 136 4529
0,972 973 1050 4530 4531 63 8 1063 2664 8 229 2665 1 8 638 19
1,91 326 4532 818 4533 289 32 752 75 752 15
1,341 2384 4534 4535 4536 2666 6
1,8 65 94 744 286 214 579 4 14 286 56 67 4537 214 655 1943 2667 123 4 346 815 3 907 4538 286 2 4539 1943 154 121 3
1,989 62 1255 359 4 70 4540 27 4541 202 577
1,2668 234 2669 2653 18 906 169 438 392
1,1 578 17 4542 4 14 56 261 17 4543 1536 1461 1437
1,4 14 407 433 1446
1,19 15
1,119 10 628 11 67
1,305 585 166 806 1134 67 381 1 3
1,4 14 7 350 641 216 24 34 142 117 210 99 464 218 4544 25 4545 23
1,475 4546 4547 4548 397 4549 2 663 31 103 66 4550 3
1,977 320 945 4 14 68
1,1 1066 4 14 2341 4551 1937
1,4 14 1295 344 3
1,758 24 4 14 2670
1,72 235 73 1 54 5 910 293
1,123 62 1 26 199 866 1000 25 536 537 23 4 14 159 686 9 2671
1,72 2329 73 4 14 159
1,4 14 2593 1944
0,4552 41 2077 100 1945 4553 4 4554 4555 4556 50 48 15
0,1 4557 1 66 895 213 623 196 1 213 623
0,365 132 2 1 74 4558 16 1061 2 83 10 940 276 258 52
0,1272 145 4 14 1273 854 294 123
0,93 37 1577 4 14 2672 346 1734 61 67
1,580 664 1334 329 355
1,233 1489 1329 5 910 1860 4559
1,1 232 50 48 31 1038 328 168 4560 4561 149 244 1515 4562 4563 235 2673 3
1,4 14 4564 164 56 7 187
1,2289 580 24 22 907 20 4565
0,1776 4 14 84 657 706 2052 1 19
0,4 14 103 66 4566 4567 68
0,606 484 69 34 279 4 14
0,1946 4 14 606
0,192 4568 527 193 7 4569 1748 37 364 527
1,183 7 4 14 103 66 93 608 2674 2 1 74 4570 56 4571 1027 316 4572 3
1,168 4573 4574 1662 347 1947 3 188 4575 571 110 394 3
1,177 4576 4577 68 4 14
1,585 191 7 2081 4578 165 2623 2 4579 214 1906
1,2201 24 4 14 164 83 394 4580
1,868 7 1 239 913 147 939 322 120 122 913
1,412 5 100 2 40 26 196 4 14 403 67
1,4 14 218 9 138 519 83 248 4581
1,602 2675 2 1 246 10 1537 1175
1,50 48 8 4582 4583 1 232 2676 442 557
1,1 4584 4585 657 16 339 731 1160 139 1330 58 1099 407 3
1,5 1274 293 60 52 615 1 59 1271
1,1 59 1271 238 429 4586 1275 4587 4588 464 238
1,2119 7 4589
1,511 7 1 204 4590 93 845 473 1948
1,342 7 103 66 8 1162 103 2 8 4591 103 1304 3 316 2 665 2307 237 1646 103 858 97 229 3
1,1 17 303 228 727 1151 218 9 902 1508 148
1,1769 388 1684 5 33 6
1,1938 4592 465
1,4 14 582 1 256 143 218 9 952 519 737
0,4 14 377 79 146 118 4593 166 1813
0,1 54 5 4594
0,8 62 118 5 1367 126 2 199 1 507 3 110 199 507 2 1470 1299 126 348 2677 3
0,972 973 31 4 14 4595 310 63 191 8 8 27 8 38
0,990 611 2676
1,177 5 11 2678 34 1793 2 2679 162 57
1,2680 568 110 1403 1406 1508 1871 569 2681 580 188 3
1,9 96 2 94 160 21 435 11 3
1,990 611 2491 53 4596 108 2 8 90 77 3
1,78 312 2682 1111 4 14 1062 6
0,5 1274 44 311 2644 122 4 39 2 39 85 14 4597 120 122 842
0,119 4 14 2 4598 851 85 1867 37 108 4599 625 193
0,5 126 526
0,450 10 1949 22 1950 20 1020 82 18 257 3
0,4600 4601 977 196 353 1533 127
0,1 4 14 352 143 443 336 39 992 666
0,758 7 4 14 159
0,47 93 1188 1324 652 22 309 20 1188 5 1274
0,425 1223 1 46 418 1854 163 49
0,138 315 193 144
0,1 2636 4602 4603 16 775 390 4604 4605 349 1035
0,50 48 4606 9 10 18 175 87 3 64 195 1592 62 3
0,65 191 195 4 14 729 1042 1115
0,74 167 45 344 92 1880 331 530 1038 328 2099 25 967 2 266 2 444 23
0,4607 177 2683 1247 4 28 9 34 142
0,1 582 152 54 320 49
0,170 2367 4 14 1250 44 15
0,4 14 1268 538 1446 4608 2204 2 143 9 150 4609
0,21 12 24 8 410 24 1
0,1 54 5 4610
0,5 86 1004 4611 626 5 1267 736 74 10 42 3
0,1 171 223 1731 1037 281 1670 4612 2684 83
0,1 245 2685 4613 636 8 1902 5 86 6
0,1296 138 42 5 33 26 189 504 3
0,109 7 26 44 1341 3 90 4614 44 3 110 1538 3
1,13 12 239 35 27 202 186 15
1,499 47 2 348 1441 3
1,61 2 4 603 26 90
1,38 2212 4 14 1 29 135 137 1951 209 35 138 2170 96
1,65 828 37 11 1539 5 33 6
1,506 1025 1264 1920 15 15 15 8 2429 2430 59 376 15 15 332 15
1,4 211 69 539 46 71 576 49
1,246 1 694 176 2686 1667 2686 273 692 3
1,1 1495 845 473 1948 862 4615 17 2639
1,109 176 4
0,321 455 4616 1952 2456 1922 4617 4618
0,1370 151 533 105 15
0,91 542 11 1805 38 3
0,1 1030 400 567 1316 2 815 90 2490 1115
0,1 276 71 396 2687 584 682
0,1 2 4619 294 166 4620 126 6
0,177 4621 248 517 162 34 1003
0,4 14 4622 908 1009 508 422 608 4 28 85
0,55 1357 2 1640 2 834 41 4 14 5 33 44
0,138 167 45 42 4 25 673 23
0,2544 4623 70 1017 5 6
0,4 14 1748 61 3
0,81 141 4 14 686 407 360 975 998 2 2640 1482 675 1819 702 84
0,160 114 41 126 4 30 133 9 34 718 607 3
0,1406 4 57 1876 636 1443 16 4624 16 4625 16 5 33 290
0,78 1028 107 1540 88 1567 236 36 220 207
0,233 52 220 207 1047 1540 1028 690
0,922 453 4 1105 2643 223 1 19 3
0,1 1540 236 766 7 22 4626 681 903 278 1099 1395 20
0,1 4627 350 2 1685 4628 161 4629 1 9 205
1,91 1 32 4630 4631 1269 170 3
1,1 610 295 979 18 1519 4632 16 236 233 626 248 394
1,1 853 740 46 1621 4633 853 4634
1,183 1 32 1953 92 1604 51 3
1,1027 7 1 29 97 1219 675 1523 634
1,1 171 848 54 2655 1834 21 193 372 49
1,198 1864 68 11 1 98 60 518 169 1633 2 54 501 70 1480 3
1,55 158 196 4 14 56 3
1,549 413 284 76 26 1413 215 850 262 76 563 242 3 215 844 865 191 2488 527 564 76 26 181 64 844 3
1,215 131 531 27 212 130 4 3 183 69 186 67
0,580 200 26 1162 907 67 3 2688
0,8 4635 186 1
0,1 4636 1525 18 175 1166
0,1 9 2051 630 1296
0,4 14 320 846 415 204 352 4 39 28 85 870
1,246 8 194 241 1411 885 575 2 127 11 19 8 383 15 8 1026 8 372 646 2 477 65 527 8 181 2 8 483 4637 3
1,78 246 4638 119 589 4639 316 435 11 18 6
1,687 1274 10 1533 1043 415 194 82 1 98 353
1,1177 144 4 237 244 116 181 188 7 23
1,531 102 2469 2 4 28 85 1073 4640 4641 37 2 4642 37 3
1,198 1864 68 1 98 15
1,493 4643 1 29 82 1 59 1271 44
1,4 14 122 329 822 7 1332 4644 118 578 4
1,45 66 641 103 66 24 673 208 102 119 4 14
1,1 4645 127 347 10 408 1529 269 444
1,183 659 131 57
1,759 925 605 349 164 56 4 14 112 445
1,1954 76 90 174 1751 4646 2689 15
1,50 48 684 4 14 4647 4648
1,160 47 114 4649 67
0,689 5 1274 42 3 145 1265 3
0,715 4 7 68 763 1358 37 319 15
0,342 7 1 651 4650 4651 313 26 312 816 2664 3 1955 4652
0,2690 5 1049 766 597 654 300 337 842 402 286 2 203 816
0,1 8 1427 643 1712 148 1816 2691 616 862
1,155 95 4 1107 4653 2127 1446 558 145 3 79 1956 145 953 300 947 37 96 3
1,91 7 107 157 512 88 365 129 101 2267 15
1,1 1249 874
1,1 2692 874 1041 61 99 1678 170 370 4654 2693
1,1 158 428 1025 998
0,147 12 87 4655 4656 15
0,264 144 142
0,147 12 758
0,1 4657 17 4658 4659 1957 944 2618
0,984 985 335 4660 2694 150 124 99 31 147 12 63 95 727 8
0,540 2 5 468 94 79 123 711 639 11 3
0,1 4661 17 4662 141 4663 2 149 737 4 14 1936 121 2379
0,1039 614 1472 442 2621 4664 67
0,888 1326 47 18 2 1177 2602 4665 335 2 90 77 4666 4667 3
0,1068 4668 148 2231 937 497 1489 2285 373 93 62 497
0,1 74 17 4669 486 395
0,984 985 7 4670 66 97 26 776 505 646 100 16
0,412 198 2 525 1529 11 15 192 1230 198 401 3 2 4671 441 4672 67 4673 2695 6
0,1252 34 81 85 2 1881 77 1378 329 15 525 1938 15
0,147 12 82 346 25 1 19 11 23
1,103 66 307 4674 137 38 1147 920 37 3
1,2293 2 1264 4675 4676 8 976 2338 498 1066 782
1,1 158 41 1764 1765 494 879 67
1,1 1232 93 1380 18 12 4677 136
1,536 537 7 71 878 10 147 12
1,1370 97 219 4678 1872 7 1 1958 448 329 34 4679
1,8 195 241 4 133 251 581 1 136 10 37 1298 251
1,109 7 9 4680 611 16 4681 507 16 2 990 507
1,5 33 1343 1932 336 4682 4683 3
1,47 64 108 146 8 180 593 56 3
0,258 353 1121 1349 1 420 92 9 604 262 273
0,192 1059 1276 1 26 411 227 214 5 58 928 504 3
0,874 52 5 11 1188 165
0,1531 485 1190 1541 30 46 1959 372 49
0,9 861 186 201 4 14 999 3 40 51 1823 70 196 6
0,1 4684 4 2 21 18 40 36 1960 5 86 372 49
0,1961 206 338 749 1104
0,342 7 119 30 634 47 1542 294 153 3 2696 995 43
0,725 256 1 158 55 158 6
0,143 171 297 914 43 2652 4 14 83 2 1 2697 346
1,121 1045 108 2334 201 1 1463 598 979
1,1 623 110 1774 53 911 34 718 107 1400 88
1,1703 1704 276 21 4685 105 107 17 4686 17 804 1411 446
1,1 2 116 55 158 93 767
1,10 1 11 159 926 2 4687 595 462 2698 4688 446 3
1,2442 1 4689 2 215 144 251 62 2681 38 556 3
1,78 104 840 1 8 86 95 2699 6
1,875 47 22 2700 37 20 2 103 4690 66 942 25 2701 60 23
1,305 3 245 1058 1 607 253 162 3
1,714 40 14 119 150 134 4691 4692 51 3
0,1 8 49 53 112 297 4693 780 4694 216 279
0,138 5 40 96 7 1954 76 2 2702 2 628 2 1392
0,78 104 251 62 1 59 26 2703 810 6
0,4695 2614 1 24 148 797 656 42 1267 22 4696 20 4697
0,47 1340 6
1,4 14 1743 4 39 39 85 1909 71 102 1962
1,30 961 4698 2704 4699 395 576 49
1,334 109 147 12 57
1,65 4 2705 811 1254 945 17 1040 228
1,536 537 7 4 14
1,50 48 2667 1906 2706 1229 8 96 253 1264 17 4700 4701
1,390 331 1 8 2173 1963 1910 459 276 105 49
1,109 24 4702 214 4 14 2 8 79 567 1194 118 209 154 3 741 3
1,426 131 57 2 477 1 41 4703 34 224 3
1,5 4704 1272 206 877 850 227 6
0,227 264 4 34 253 24 1
0,4705 136 4706 1 8 41 810 534 3
0,180 1018 381 866 4707 1370
0,109 24 26 51 32 11 2 963 3 498 51 32 4708 172 1046 11 3
0,596 120 299 4709 263 2 4 14 2649 4710 3 183 9 865 2 112 1964 57 3
1,2590 7 1 4711 1 32 779 2070 24 4712 290 437 1073
1,1 1965 1331 889 1252 4 34 314 184
1,1 431 34 4 81 290 189 4713 694 134 2707 355
1,1 94 188 4714 233 1543 42 1544 5 52
1,1 29 103 4715 15
0,4 14 2 180 4716 569 4717 548 346 1925 4718
0,759 349 164 890 27 8 107 4 14 85 88
0,89 7 216 448 4719 455 233 626 2 203 114 470 4720 253 297 36
0,1 9 49 4 560 112 516 2133 4 211
0,181 1 79 685 120 122 6
1,36 4721 403 517 216 161 233 626
1,1 2 197 199 149 235 11 36 27 3
1,943 266 177 40 37 2 1092 75 4722 2092 34 142 3
1,1 197 199 149 194 236 286 1645 76 118 286 336 3
1,22 345 413 9 1081 7 36 203 216 430 4723 162 6 790 2 790 3 20
1,1 578 17 494 1542 34
1,1 219 4724 16 4725 16 766 2708 18 5 58 2 203 403 276
1,109 7 414 1 19 2495 82 397 1037 1088 34 224 3
1,1 1532 430 4726 430 1966 7 22 518 293 992 1967 289 1180 96 52 4727 4728 4729 253 36 5 20
1,1 80 572 4730 50 48 8 29 2 31 1100 4731
1,91 400 567 1 98 654 1583 347 2 634 38 347 354 3
1,152 302 46 4732 186 596 182 425 4733
1,225 7 4 211 69 42 369 77 2 1866 120 122
1,109 7 709 30
1,130 77 1 19 13 12 4734 3 130 150 2 888 65 2709 1388 315 662 3 339 810 605 90 77 19 875 662 2709 6
0,881 2 553 7 1 9 243 42 392 237 148 141
0,1 54 5 4735 233 52 4 21
0,840 45 66
0,1 31 1545 10 42 278 2710 1530 1795
0,109 7 1 638 1075 278
1,78 104 176 1021 620 68 873 256 62 64 177 11 6
1,36 220 207 9 11 19 459 1702 1657 236
1,130 34 224 61 67 865 636 694 67
1,4736 49 7 4737 4738 317 5 11 912 2 4739 612 16 36 2 4740 1752 87 1959 49
1,95 1790 2 1 1721 232 129 101 1851 4
1,265 145 194 1077 265 242 3
1,1 572 4 81 85 34 224 4741 397 1968 349
1,461 233 2417 7 1 107 4742 88 1111 621 37
1,166 226 286 56 133 1155 4743
1,5 4744 533 1855 53 2 222 2 318 2112 4745 624
1,192 1267 1276 1 26 1546 182 1969 243 974 3
1,26 31 44 1 59 2 515 26 44 1 59 3
1,1 4746 4747 831 1 8 71 923 365
1,109 7 1918 727 202 34
1,5 52 90 11 19 62 36 52 90 18 11 19 3
0,2711 4748 2 484 234 46 71 584 1 767
0,185 53 114 961 625 1 4749 16 2712 103 66 1228 121
0,1 677 205 103 66 4750 2713 908
0,227 182 2504
0,4751 4752 240 1196 1 29 4753 853 415 838 1177
1,71 152 1060 118 1 256 46
1,5 33 2601 79 517 3 2695 3
1,393 4754 5 495 1296
1,78 104 195 10 29 1275 4755 854 6
1,493 111 7 4756 4757 4758
0,1 199 169 17 4759 1941 10 602 777
0,1 1066 11 4760 1264 1920 2714 11 19
0,50 48 31 57 310 239 4 34 782 254 5 52
0,1 2715 149 4761 101 4762
0,50 48 4 34 2716 7 4763 215 4764 16
0,1 32 79 1266 1061 4765 8 474 3
0,4 81 1622 4766 1547 43 253 1507 717 34
0,130 309 152 61 67 1165 1405 3 483 572
0,4767 476 37 34 1252 1 19 2 321 406 304
0,1 94 79 667 1796 870 147 18 175 3
0,1970 4768 7 25 216 9 23 1543 749 2717 4769
0,26 110 140 754 6
0,197 278 15 384 6 4770 4771 4772
0,2718 1 685 767 5 86
0,36 1761
0,1 54 10 1971 1277 13 27 2 249 717 13 156
0,225 4 14 1972 65 27
0,852 4773 444 7 4774 7 152 1548 4775 531 2 82 346 975
0,94 160 36 1345 134 64 83 314 639 2516 3
0,1 1457 17 28 141 96 1973 363 728 798 2 1806 2
0,1 699 5 423
0,4 14 8 713 4776
0,5 2701 82 4 21
0,36 220 207 4777 82 18
0,493 4778 82 1 29
0,5 423 905 4779 925 21 103 66
0,152 181 285 150 2 313 26 568 1241 645 285 3
0,1 1056 10 243 214 5 36 1099 139 236 2411
0,22 11 383 20 635 167 45 194 11 214 316 173 11
0,1 8 1544 1216 267 579 5 423 748 906 4780 142 75 35 27
0,247 211 69 16 120 122 204 46 112 351
0,875 47 4781 2634 556 3 4782 473 3
0,1 152 71 878 7 334 280 333 221
0,1 31 152 4783 508 299 1292 2453 1752 32 1207
0,5 423 498 4784 11 159
0,4785 191 1 130 107 88 154
0,2650 21 8 2603 1450 2 65 274 373 551 173 39 1974 849 304 3
0,9 94 696 285 996 68 529 2719 287 2720 68 272 529 65 3
0,324 18 87 4786 233 161 2 405 1 448 4787
0,467 173 258 1975 4 2 75 4 14 4 14 85 1181 388 4788 34
1,89 7 1 572 10 42 5 75 27 1004 253 763 162
1,1 586 2607 156 763 97 57 514
1,1 59 858 208 69 363 19 2 31 1 4789 4790 4791
1,1586 2721 2722 1505 170 2 1 32 2340 43
1,275 4792 11 44 5 33 295 11 85 2515
1,1 7 64 417 4793 4 304 41 57 140 10 37
1,1 89 17 1477 228 174 2 900 2723 553 193
1,4794 1 235 523 126 2518 38 1147
1,1 1034 203 4795 435 374 5 423 2 543 77 1275
1,133 1389 2 580 93 1959 4796
1,1438 1002 755 4797 1763
1,472 4 40 1247 1376 43 151 27
1,1 491 366 754 4 28 4 28 85 84 770 481 2 604 17 4798
1,1549 588 1 8 11 19 397 63 4799 401 8
1,1 219 152 9 4800 242 390 182 867
0,1 29 2 30 495 1248 4801 897 43 2 2198 472 2 1465 198 237 2 55 1278 2 2584 2659
0,1 232 50 48 7 4 14 209 366 4 155 186 201 1526
0,195 30 3
0,342 7 719 598 5 33 2 567 466 1939 1838 173 1640 3
0,299 1976 4 2 332 69 7 1977 1976
0,21 1978 218 9 522 1006 1 4802 143 198 1909 125 27
0,47 1017 38 1890 31 22 499 47 20 37 2 359 307
0,78 104 160 4803 64 4804 157 37 6
0,245 2609 1 180 2724 182 4805
0,78 104 160 196 21 175 6
1,2060 491 816 4806 4 28 2 28 85 1462 4807 1915 2 717 230 1462
1,1 2537 871 1965 110 1064 314 184 34
1,152 159 15 458
1,1549 1666 1795 4808 2 31 1 9 984 985
1,47 393 6
0,95 1809 2 1472 27 268 7 129 101 452 1 2385 1 140 101 16 75 410 3
0,1 29 4809 2457 2725 43 2726 2 4810 740 31
0,1 31 4 39 14 63 541 52 8 623 34 162
0,206 282 1449 108 6
0,546 647 309 152 313 26 1964 1 32 9 22 20 1061
0,225 7 322 1363 30 133 112 46 75 102 15
0,177 5 270 165
0,2727 390 4811 467 89 103 66 324 49 53
0,4812 10 940 49 365 296
0,144 272 1 32
0,2728 96 13 12 669 13 12 4813 2185 3
0,152 261 392 414 108 10 152
0,461 1868 284 2347 4814 1 7 4815 50 48 64 409 103 640 16
0,130 152 742 15 4816 71 878
0,71 878 10 152 385 7 47 9 774 2729 4817 2 16 242 763 4818 4819 16
1,1 152 159 4820 15
1,1 234 1540 374 2677 4 373
1,1029 491 2682 53 1209 604 4821
1,55 4822 16 625 136 49 131 52 2 2558 10 2304 4 14 1979
1,72 575 73 1510 168 940 4823 58
1,22 659 1027 230 1129 72 4824 4825 73 1233 1 1634 146 1 4826 3 20
1,246 520 157 365 132 18 7 166 178 652 178 496 15 2730 1048 9 2238 1713 2 1103 133 15 4827
1,9 4828 200 26 1440 152 294 1895 4829 857 2 2731 1114 4830 222 3
1,1 32 112 212 4831 2264 170
1,603 7 1517 43 153 2196 2 504 2 4832 124 118 1677 3
1,266 8 63 1530 8 42 5 4833 4834 2732 4 21
1,30 8 34 4835 449 27 3 500 43 34 1793 4836 335 38
1,104 180 37 1014 1055 359 789 830 1923 107 1311 88 280 6
1,476 1 420 2 4837 377 4 14 2 1522 3
1,1 219 152 1812 678 854 2733 571
1,1272 1894 4838 1980 227 40 5 33
1,791 792 400 1 308 2423 1407
1,275 54 4839 4840 16 5 11 692 4841 76 230 438
1,721 7 719 598 5 33 2 194 741 154 2734 214 963 3
1,1 9 794 2386 3 346 1734 835 569 1943 3
1,1 1126 10 40 4842 44 4 14 83 1096
1,2319 1 420 369 599 2 2735 169 4843
1,64 2662 260 20 13 12 172 480 6
1,1 4844 576 983 519 633 553 4 14 46 422
1,2736 6 2647 65 398 370 1536 2733
0,101 237 1700 170 180 1 8 152 398
0,1 54 4845
0,1 679 2497 148 218 525 30 2 380 4 14
0,76 11 100 2 11 26 4846 9 368 76 779 3
0,1 2387 10 1942 4847 730 2 2737 92 19 1235
0,1 335 140 4848 970 4849
0,1 588 529 69 258 60 5 423 687 423
0,4850 8 4851 82 15
0,52 1981 496 1074 4 14 2223
0,414 4852 1222 1279 1710 1 29 2738 4853 90 15 1471 2738 6
1,1 234 382 522 30 128
1,788 5 76 1745 4854 105 11 19 3
1,1 158 641 55 158 641 4855
1,8 429 114 167 45 40 194 599 126 11 6
1,107 499 47 88 152 1 19 2739 1368 2740 3
1,564 449 1004 775 2 4856 1 29 854 208 27 172 474 4857 95
1,188 1 32 25 170 23 94 79 1266 808 368 474 2 4858 2 142 117 210 99 368 880 16 716
1,1118 4859 63 4860 236 8 489
1,1 9 322 1982 891 2549 54 2 204 1057 479
1,2741 106 370 953 22 215 1439 119 2741 20 2734 6
1,1 219 600 55 9 1278 139
1,143 1889 4 14 8 625 729 386 362 443 1280 966
1,192 1230 152 1049 2 1810 2 47 79 41 449 1639 3
1,195 580 8 41 618 2 921 1308 670 8 445 1682 362 67 8 585 445 8 93 3
1,130 10 13 12 662 899 1017 176 42 2 324 814 4861
0,59 2135 1 59 4862 4863 4864 2 10 1201 2 4865 2 4866 2742 244 197 41 1397 916 1208 15
0,1172 146 126 304 5 72 526 73
0,1 9 308 184 1243 1244 220 17 4867 1224 1031 1255 4 737
0,661 7 1 420 4868 9 226 4869 4870 855 392 4871
0,1 817 2691 4872 1300 4873 9 138 643 1574 304 16 169
0,320 992 92 143 443 1280 367 559 4 14 624 253
0,203 2 1 3 4874 1433 346 3 181 696 191 5 6
0,1 29 135 137 752 4875 4876 1279
0,26 1265 93 32 127 6
0,94 160 1 64 1030 359 707 4877 63 592 8 42 3
0,143 8 443 1280 103 1879 736 312 103 66 1375 2 31 233 1489
0,10 4878 4879 69 4880 4881 2 1983 385 600 147 4882 2 749 4883 2274 1741 680 18 257 1910 459 15
0,72 868 73 310 2144 68 308 5 76 8 11
0,78 104 2693 257 14 361 5 643 11 6
0,10 1785 92 1702 56 1 8 488 4884 4885
1,9 49 131 37 70 200 26 1984 4 9 990 611
1,657 21 52 2 130 77 15
1,1 29 846 1572 4886 43 27 27 404 1494 1122 2 2492 180 4887 4888
1,160 30 64 283 1372 58 192 4889 119 3 25 21 4890 23
1,4891 24 136 526
1,1 4892 94 1412 1182 722 67
