title,sentiment
3520 0 23 2240 94 524,1
6491 1565 19 0 0 20 23 3385 3987 103 109 32 368 5 17 2,1
1351 6207 1 2074 3179 2918 0 24 777 190 8760 1 42 534 25 1050 1351 55 2502,1
376 110 107 327 0 43 393 117 47,1
647 935 5382 4 652 58 590 8611 1799,1
503 103 6 1 595 245 4505 2,1
4 251 67 2499 42 1700 70 0,1
299 138 354 0 3180 101 3303 11 4610,1
0 4 289 0 121 1507 9318 100 457 18 11 202 0,1
0 1092 665 1081 4117 875 121,1
12 307 3041 13 23 4489 317 29 3 1784 0 14 43,1
12 356 31 4348 318 2 13 0 72 1914 10 2507 2,1
6793 0 192 1028 1 3 494 63 1906 2024 0 0,1
6 16 349 1057 1 176 0 3558 196,1
742 2457 3876 1543 11 664 140 1824,1
4 430 514 509 14 85 0,1
3048 5250 551 721 1187 214 0 0 3 58 7 105 26 2037 0 292 3 1910 1595 1395 9078 2 19 163 0 20,1
1207 44 3737 256 44 14 278 256 340 1134 2,1
802 3205 2695 755 1704,1
6 353 146 115 3525,1
0 7 1446 0 1 280 418 391 1887 2487 14 9 1494 763 140 280 2522 330 2 208 2,1
1258 22 261 506 391 135 0 132 1238 135 3404 132 114,1
0 0 0 623 1 0 2057 1332 1431 9 1529 0 1 5981 7187 5823 12 3726 0 13 2784 6 900 195,1
79 277 0 2,1
740 14 2291 23 524 19 1877 7257 20 14 1170 133,1
88 12 1501 231 1 13 737 347 325 761,1
1008 9060 1 26 600 3 741 3308 151 1 24 129 32 4022 448 2,1
5019 1102 3124 2010 500 79 4,1
243 5484 1215 737,1
7577 541 6 115 3019 448 1868 1278,1
6341 3931 205 33 397 5279 2034 1032 0,1
2349 0 818 3385 0 729 1383 7381 2,1
1605 2796 176 4376 1213 5 17 0 0 227,1
0 3008 68 3830 2077 58 19 0 20,1
58 502 1118 6,1
29 50 776 528 34 3691 4294 61 260 458 8631 34 5772 1904 61 279 5706 63,1
166 15 1691 1 7801 6 3986 9925 1941 2881 7764 83 291 9589 291 5111 2320 1 8423 1 615 0 2937 0 19 699 288 152 120 172 20 1 6954 7474 2 0 21 2422 2,1
6 677 384 5 121 52 2 430 895 207 912 6389 2 199 1 895 363 300 356 2617 828 360 2771 2 6 386 838 2,1
295 27 69 3 330 343 2 1439 2833 5697 2,1
1400 0 200 755 3035 1505 848 94 702 426 1316 161 84 2 24 568 32 1 474 10 1 22 2580 1030 56 2 1730 528 104 1 67 736 261 2 207 12 261 2169 140 13 2,1
195 27 1130 1384 5791 589 40 1 1785 2648 47 225 528 178 5 17 4106 57 224 2,1
379 11 0 1490 1 665 4843 505 1 1005 2244 212 4 2705 1606 2,1
218 101 43 5 4493 394 55 22 1523 12 7990 939 2 13 4 1475 5296 3324 1 4749 57 1226 261 2 289 1877 5 2,1
12 5711 99 8579 787 13 1 133 44 401 56 29 1518 1 100 787,1
19 7128 20 1284 291 4741 989 0 436 1135 1327 6830 172 170 2438 2 2917 4708 911 436 0 3263 0 1075 33 586 684 3742 150 2,1
0 2870 9 110 2170 4674 1782 1459 10 4872,1
1806 2471 4 2813 0 139 1 3482 257 2471 11 1 2317 11 4513 1 0 773 2,1
30 712 1695 2552 245 57 19 1692 208 20,1
458 115 70 2258 152 16 9757,1
258 5 17 11 71 22 4739 3207,1
178 2239 16 2384 2657 2 4375 83 205 777 4804 5032 1 677 0 1 358 901 1385 410 2,1
1236 6 1815 3988 895 38 392 1621 2670,1
1931 583 330 754 6 1896 8457 671,1
1931 1781 6038 1147 662 3 2592 19 126 20,1
29 1139 43 1115 1363 1756 8117 1282 185 11 120 77 1512 260 2,1
1699 6 289 0 5 121 10 1950 1 148 241 4461 2,1
8437 5 17 18 797 62 233 189 514 27 2,1
79 4809 18 2437 396 190 3 42 119 103 243,1
816 1289 397 59,1
6 107 1922 597 1288 4757 3 1271 150 0 833,1
935 999 776 7 88 90 818 2097 1904 3055 57 1906 36 14 2021 1602 0,1
3934 6242 114 1550 59 5820 6938 7594 32 3 2634 834 2290 2,1
218 247 268 2224 165 2387 2625 3376 488 2943 379 18 0 2 22 0 1026 518 3134 65 4229 57 2,1
111 126 112 6 50 291 562 1736 0 1 1135 0 519 0,1
36 262 0 1 36 2968 0 23 31 118 27 1553 1346 2,1
81 1687 5712 2985 65 252 86 35 713 2,1
4355 8293 8293 3 29 2387 4 2813 254 5 17 1368,1
275 0 243 977 484 245,1
4 3876 42 1543 185 11 295 3816 3979 19 0 10 810 2 1285 6658 143 0 7070 860 208 259 1826 245 450 317 20,1
775 71 321 49 2487 448 3 3696,1
2401 6 119 61 22 1334 439,1
529 5470 57 557 88 68 336,1
710 41 7303 11 83 437 5745 45 3 2092 42 848 25 2 163 2086,1
8958 1367 149 1032 8 58 502 1 107 376 608 965 553 19 163 0 20,1
279 5 17 263 11 353 146 1219 0,1
0 266 7 147 1276 5765 3 3331 954 1089 2 4755 1 3 1610 1 3634 2395 2 8472 794 3068 46 130 1028 16 408 742 2,1
4 24 573 1906 0 86 550 1432 5 23 0 479 0 1 596 1064 15 1199 457 3979 65 160 56 503 2,1
692 369 1543 759 3654 14 937,1
217 0 4877 1600 3 418 36 152 2593 3746 358 922 848 5 2,1
4 92 335 1113 127 319 519 10,1
2432 24 1 1479 3016 214 656,1
6387 8297 5303 1543 59 888 7 692 369 6 0 12 14 6056 13 2719,1
502 720 107 36 1156 46 24 4151 0 0 1236,1
1592 5276 59 7365 761 760 369 4 22 386 325 113 2 90 308 22 81 1 3543 2125 2748 1 2710 760 369 1 0 3344 1 3405 3733 0 1099 794 19 438 5833 20,1
568 5 17 107 0 758 2946 3 28 2,1
5607 375 4214 2085 2590 213 538,1
307 2249 1816 7 88 2690 3491 25 31 586 29 39 10 590 3035 467,1
45 3 670 3962 34 6725 2219,1
166 2671 52 1558 165 88 42 1839 886,1
5140 7319 0 0 5695 1 347 2013 32 716 2617 5296 10 4872 3002 2862 105 5339 2479 158,1
954 710 41 1382 42 16 408 1739 503 2754 80 184 46,1
1024 18 107 2233 618 522 119 87 138 73 44 264 61 565 1134 36 1120,1
4 664 153 83 943 167 1639 1322 1112,1
321 5 17 50 782 1 805 1195 579 1355,1
4 269 8665 1 725 2277 1 214 381 519 1146,1
3328 912 588 6311 12 110 64 110 64 13 9852 14 8731 2 22 391 3964 5006 986 82 0 615 2,1
167 224 776,1
2561 18 1 6385 509 1 65 29 1 45 1 190 1 39 155 35 28 2 925 1738 61 338 2497 2,1
4447 0 3 45 16 35 7 45 103 2248 4447 0 16 35 28 4628 2,1
260 15 4519 745 4 61 12 7238 142 4378 2660 15 8233 2398 1026 7796 2807 57 2 13,1
69 213 24 838 2 2294 794 97 1 2538 2 22 837 2,1
3934 3472 129 5 17 19 0 1879 2 20 50 3772 605 75 4783 810 217 1 1796 538 4910 145 1351 358 5588 1 1776 83 748 0 643 9,1
7194 0 1 4435 428 151 115 335 70 938 79 11 1 289 368 5 1778 1411 0 80 313 253,1
4 1319 47 117 236 67 771 37,1
2833 415 419 8 1142 0 52,1
12 496 118 1068 42 2 13 510 5392 788 776 212 212 3055 19 26 315 49 20,1
11 645 546 2428 1 1066 25 226,1
893 6 4177 893 15 71 1 24,1
945 7941 1 5059 283 39 100 1092 2563 2153 710 207 119 24 179 6 138 4444 9841 4259 7040,1
1530 6128 0 7 18 6779 14,1
0 165 878 791 1900 114,1
87 10 285 178 254 175 763 2586 4048 30,1
83 1953 1 118 0 776,1
111 363 647 112 834 38 211 1344 105 6 634 7688 0 2587 2861 4518 2 111 163 8511 112,1
2632 162 47 969 1171 5226 253 183 3001,1
88 7 2318 510 419 8 761 3084,1
275 3532 361 34 353 42 5731 1868 75 9,1
275 4169 865 151 0 298 1479 214 2 3810 286 550 535 5 53 1441 1 0 8 89 4016 3042 1 384 1 7742 27 28,1
1079 1365 5814 1507 1 56 29 1245 28 264 1 22 41,1
1943 1501 6 70 1044 662,1
4 0 99 43 67,1
517 18 92 1280 3635 6 19 163 3530 20,1
6552 1108 0 61 68 596 528 28 29 1 3360 1 0 1698 730 1 0 3360 3 42 16 2410 47 2 88 16 121 608 2 22 479 1539 10 734 19 438 0 20,1
450 7 1654 19 0 6401 20 2861 6 116 3302 773 910 65 773 1645 2 295 1550 524 12 0 7 6 1 166 1 773 2510 13,1
229 29 1290 60 1 1058 424 2464 48 1854 10 3 31 944 1898 2,1
230 0 1 1960 3 626 10 816 19 2060 1 1644 0 883 434 1 1484 671 4014 590 0 11 8 244 1 940 28 1716 10 816 20,1
4036 0 75 2563 349 0 8347 6924,1
129 5 17 790 18 35 3209 965 2,1
388 893 4 3199 1140 294 628 2475 167 443 665,1
1939 2134 484 1223 509 3 2014 3320 36 261 262 2 104 353 509 63 2 77 1148 107 1362 2,1
0 4 1 3139 1 269 214 3 2232 1 1682 4734 7250 1337,1
1065 4 1788 606 40 0 603 4442 0 0 6367 403 0 1 959 2 4 4105 0 40 97 576 259 2536 2,1
1540 2300 5156 152 776 83 4493 2,1
4 323 179 49 36 262 102 22 81,1
681 639 2580 0 5315 1243 19 4849 3008 20,1
2270 30 1307 775 714 58 1 77 341 11 3 75,1
0 1982 1870 561 11 8 52 545 58,1
1207 428 151 23 24 3596 1 990 825 1 0 0 23 7150 1119 2,1
123 1168 445 11 33 193 9911 294 111 1144 165 5743 112,1
87 76 2477 1 1506 86 1729 34 170 373 0 280 2 4132 2477 883 12 1197 525 13 1854 10 4356 305 213 913 2 838 1 10 373 63 109 94 108 2,1
59 90 0 57 9 1263 42 410,1
44 1437 1197 2945 1 150 1 7080 0 500 371 18 1 392 484 295 727 1197 1534 1 92 565,1
1286 760 369 4 101 448 3 4417 3474 2,1
308 76 137 1 8142 1559 2248 589 2020 1946 2 0 1319 262 329 324 461 105 2688 283 2,1
1095 18 1 129 1 247 266 509 14,1
746 291 338 135 58 2337 132,1
5278 607 8402 2227 2566 9,1
3727 214 3398 1 760 1 349 416 1 4103 56 45 10 142 27 37,1
0 2332 4866 4440 1189,1
180 422 292 341 262 247 119 2571,1
86 16 35 94 227 61 366 1459 386,1
2222 8275 1541 2181 3186 97 2521 19 316 855 23 12 0 1393 174 13 19 121 560 20 23 2851 0 6612 1 0 7523 20 318 1345,1
18 742 7366 65 2389 2888 8434 304 42 2,1
178 5303 0 755 1957 2258 5 137 168,1
525 5283 14 738 102,1
14 0 0 1 119 1007 1773 1 2080 146 0 9 52 2 809 0 640 8864 1910 2 19 208 20,1
4133 93 3138 2414 1538 6383 6384,1
45 545 58 103 39 10 2692 327 1157 2,1
4 96 0 9 100 15 142,1
29 797 39 43 1595 956 28 228 2,1
6726 0 1010 843 10 4872 1 3063 449 74 31 28 79 884,1
7197 524 3015 191 8156 3973 0 1 306 14 0 87 185 11 2,1
4 758 0 297 107 3258 847,1
302 422 19 1378 20 292 50 986 0 857 2467 2 946 59 2 105 208 2,1
6 5293 521 9 40 3 508 0,1
786 247 349 1057 4785 30 238,1
12 219 5 1 2426 9763 0 1821 734 2131 1 24 43 7338 2 4165 0 583 27 2166 1549 815 440 1119 1053 222 114 13,1
1276 2052 7122 0 1 0 553 197 255 145 150 2 483 36 340 63 1793 2 26 317 2538 208 2,1
0 0 1 8221 0 825 774 1 51 848 5 63 0 342 4493 69 27 1 6544 844 1731 4873 449 2,1
7245 6 116 98 519 54 7562 58 5913 148 2,1
4862 0 1 2488 52 1 52 214 2161 674 2,1
198 69 103 4150 100 1092 401 100 384 5 17,1
503 30 2473 69 56 75 1 29 35 45 71 1 2466 832,1
5694 0 1 6011 2784 405 9562 5629 1 214 0 0 63 47 2390 2 730 1 401 2,1
12 0 14 13 23 30 840 265 666 3314 30 93,1
2718 18 0 7105 3910 187 0 126,1
308 35 34 2094 3897 7 0 0 3958 167 270,1
509 115 5195 3525 958 158 918,1
1209 7 4489 245 3961 14 191 776,1
1156 30 1696 864 396 5728 408 742 2 46 187 0 2304 778 2091 4681 2,1
601 408 93 7501 253 1850 1 26 924 1819 90,1
238 668 1702 0 6967 9 414 5133 2 19 317 208 20,1
3292 86 56 249 40 2155 1878 4807 678,1
257 5 17 11 443 8430 109 113 17 10 2,1
0 2301 317 4228 6447,1
1109 776 152 63,1
1697 2394 560 224 7214 403 5831 787 69 1 353 14 0 274 665 1 0 1 874 1 2485 2,1
6 298 136 1856 1 638 11 187 5173 22 16 19 438 4823 20,1
348 117 1311 7 4731 1177 653 1629 2,1
0 22 341 815 75 40 63 2,1
1108 0 574 31 255 2488 2079 52 44 2511 4262 853,1
98 138 92 818 14 0 4 23 4270 69 953 85 30 2,1
79 18 1143 4394 0 1574,1
12 0 1017 1840 0 346 1512 347 6 700 24 13 23 1956 2465 87 2018 578,1
4 0 67 6061 5471 5186 335 0 309 3822,1
3724 399 0 238 1661 316 133 184 4938 314 2 245 4218 94 117 2 179 2581 474 11 2701 88 2 946 105 208 2,1
4 115 335 11 1 5829 773,1
1439 7199 174 0,1
29 135 2286 40 35 0 2092 787 132 92 1280,1
316 855 2770 56 361 1 249 34 2 38 466 29 784 282 12 34 4098 114 13,1
2074 4114 0 1782 3260 52 27 887,1
4 115 335 760 249 29,1
348 268 2524 152 776 3325,1
228 1037 929 577 185 18 944 60,1
18 3 1406 6175 1042 1654 5164 166,1
85 30 422 292 50 2174,1
491 110 2244 9832 17 40 3 1005 1 9978 2592 6165 644 2,1
939 2590 23 243 1514 5762 416 0 547 1 1411 0 41,1
275 266 62 14 1518 1994 8579 787,1
1388 11 19 299 20 1 531 1142 1 711 2760 113 0 14 2 1692 208,1
6183 9 4360 240 87 2211 1568 2851 1 0 636 7294 7641 47 2,1
260 5 17 1559 18 115 1289 353 146 1781,1
35 246 16 0 2094 3897 3958 1 0 2,1
728 3513 8444 4796 508 0,1
756 6 35 6349 826 1 4 633 14 2,1
27 3875 0 1 16 35 5729 6893 3236 264 1 1004 828,1
3131 1396 6353 4480 39 27 1074,1
0 7375 3528 0 294 39 32 24 754 327 0 1 1623 1 0 4174 0 2,1
0 1265 1 927 0 0 4698 6606 1540 7270 911 1226 2 324 304 12 116 2284 2685 5106 1226 13 2 39 25 108 63 83 29 1 16 3661 226 205 2,1
105 27 3654 72 282 34 197 25,1
954 217 24 166 3542 2 0 213 1196 3288 1691 1111 93 1289 3331 118 2,1
267 7 4 545 58 247 2590 6 26 315 202 0,1
59 90 44 77 878 280 35 1 1410 0 61 0 14 4346 4216,1
491 11 19 254 20 50 2693 8884 1339 0 1 2878 19 438 0 2801 20,1
217 56 458 816 94 826 227 7 1062 8 931,1
0 11 4511 2374 0 47 225,1
7236 34 63 68 1356 9728 2987 3 630 10 3 83 367 1863 2227 840,1
3 2304 0 331 529 1 384 730 78 491 1340 24,1
318 583 88 3201 9448 1 323 971 1337 3087 2,1
136 678 212 243 1903,1
706 62 115 70 308 361 8 1148 347 35 34 1895,1
3360 2053 7 29 652 318 2294 799,1
4133 93 7 59 3748 159 2330,1
8491 1568 147 6000 2839 1142 14 2 731 8554 0 0 2,1
0 0 71 0 0 337 2891 788 0 2 24 257 70 2,1
2071 1 320 2246 0 4996 6107 0 491 0 70 1432 111 438 1027 112,1
12 536 45 0 151 9 1501 13,1
2020 1946 0 341 291 505 1 101 1 416 158,1
3608 2108 2939 1742 5 137,1
52 5672 0 1 67 34 373 89 3573 24 61 0 384 1 6472 1 22 532 0 1 7580 4079 1732 844 465 3533 583 29 10 103 2 6776 3 42 16 286 153 19 438 0 20,1
714 371 11 1 219 1 381 415 58 502 1619 12 377 1226 13,1
756 32 561 4890 353 146 4099,1
57 0 8 1937 89 287 847,1
35 42 16 6678 1 3075 1029 80 3264 0 0,1
1551 400 1391 3197 2088 837 4148 1255 1 4238 14 129 78 32 2 256 2088 1101 4518 1 1813 256 87 78 2 135 2088 2088 1 302 6212 160 0 132 23 0 0,1
1190 0 0 1400 1 212 104 1 403 294 628 24 0,1
6383 6384 3 15 1457 3832 235,1
2239 16 6393 159 86 3 1700 63 7791,1
888 2332 0 14 2 605 131 248 275 2,1
0 853 187 711 55 1206 603 7159 423 1590 916 0,1
12 329 170 1434 2902 13 1 3349 5 17 1 848 1695 225 1 507 77 172 262 1 120 77 9099 771 1273 0 5320 1 73 35 474 0,1
554 3978 1612 6703 57 0 2394 560 399 2682 1 0 1 874 1 1444 384 1 2485,1
81 3527 1861 4048 185 18,1
366 161 131 336 508 93 2895 1666 1380 2703 0 2 0 8 2074 40 324 2585 29 71 45 0 29 8 6324 19 438 8570 20,1
2360 262 4895 61 2082 428 151 662 103 483 1477 32 1714 195 4868 5298 19 438 0 20,1
370 2432 24 3016 67,1
535 32 2519 2847 690 8489 8804 404 1403 4944 855 61 483 257 1520 35,1
706 27 2586,1
945 6082 1062 8 863 92 490 93 955 0 278 2,1
3957 1906 9 7 4133 1410 1364 274 48 8286 2 6383 6384,1
29 10 0 341 105 2,1
6387 8297 7 197 459 14 835,1
156 32 734 146 2892 3158 9904 2,1
52 489 29 2134 3882 98 10,1
316 732 4 2563 565 1 1289 100 907 23 6 99 1840 295 0 514 207 310 572 792 113 633 210 1805,1
26 315 2172 130 1395 1248 92 320 1512 0 101,1
38 1165 8550 1 1045 3309 1312 4104 0 0 1866 425 12 404 729 13 6877 2 7081 0 404 729 1359 1165 19 4599 3510 0 20,1
776 2738 392 0 3367 2192 61 2996 90 6421 2023 1295,1
218 1 4150 100 1092 413 1158 76 17 2331 773 1 0 1 4513 2 441 1295 418 3482 257 5 17 2 22 767 57 1569 10 2537 145 182 242 0 1 3971,1
159 0 7 524 1210 802 309 158 1247 723 2255 1708 23 291 8410 0 0 9,1
58 9363 2191 1 491 11 694 178 105 498 0 1 2024 2 19 59 159 20,1
646 6 1821 35 0 1920 87 5 2,1
59 386 5531 8165 4 758 2043 81 168 1275 1 1236,1
5824 449 16 1423 2806 1578,1
159 776 1316 19 383 5875 20,1
12 360 2771 1116 9277 1162 324 1306 0 111 7251 712 112 0 4078 0 211 0 2 13,1
1626 681 115 70 1118 6 23 3862 178,1
0 0 19 0 0 6416 1 0 90 20 115 70 4 0,1
0 5175 165 982 88 1 391 0 0,1
4 332 36 3380 2795 2,1
18 116 35 1632 155 4873 2 6157 1 2485 19 163 0 2 7394 20,1
4 56 29 73 25 386 5814 121 670 111 163 0 112,1
6 115 70 87 43 324 509 1 12 1042 25 1 13 267 41,1
22 7 826 4 120 428 151 1 191 120 91 84 469,1
4469 497 4829 351 1457 358 226 5299,1
63 776 7 88 68 98 25 0 0 8 31,1
406 190 4824 14 155 99 58,1
97 959 149 284 4862 6486 1661 327 1065 18 134 0 2 149 1 6486 1290 1347 2 3194 7866 1 8598 5958 1478 0 1 6486 170 108 175 166 782 19 438 5312 20,1
85 30 46 1 1425 428 151 4228 6447 170 551 5179 347 1189 3183 245 990 2 130 16 2670 1 0 167 2564 0 2 1 4366 592 603 2,1
568 2471 6 1 1029 555 358 46 3963 243 977 1 595 831 909 1517 136 2 39 10 596 2437 4716 2,1
477 217 813 4775 0 152 60 708 2544 7856 2464 374,1
2368 3069 4508 1790 37 1833 1278,1
183 216 5825 966 155 2,1
720 2384 1197 247 461 1408 1 2945 44 570 1699 1534 53 2670 8,1
0 6899 9413 2290 508 9413 0 367 0 89 6 1073 6231 0 2 19 105 208 20,1
2480 679 0 0 3879 502 2804 14 496 27 2 68 332 207 1 135 0 107 2 132,1
68 88 460 0 0 1 777 45 29 1 0 0 0 1 1737 1679 254 1 9917 449 16 2556 368 1 0 88 1029 460 151 1 449 1322 2,1
45 1 3501 775 40 135 4686 0 132 1 2515 18 395 1837 58 2,1
0 7 278 776 2871 3703 3055 99 2 12 7 611 6357 3649 558 744 23 1557 281 78 32 23 120 175 2 13,1
6 119 22 608 2937 7348 0,1
250 800 4056 248 856 2860 905 153 941 225 2 0 117 737 2,1
1455 931 750 866 11 119 1687 0 9 669 30 4342,1
0 242 17 1993 3716 0 16 3460 142,1
98 35 246 16 1626 28 8420 22 81 615 0 1993 2,1
257 5 17 11 24 3369 104 3696 1 3215 1657 569 4001 75 860,1
67 966 681 1 1074 2306 262 2682 1 711 853 6172 61 3973 0 3 0 1106 88 176 1 12 452 6092 2 13 19 438 5312 20,1
4 96 909 67 12 926 13 1740 19 22 16 0 693 12 926 8054 812 13 2 3879 0 8054 4898 12 104 859 1 13 12 1703 13 12 926 3 2250 2 13 20,1
1590 1548 110 71 40 3 742 4752 2379 37,1
18 1 219 1 96 22 16 307 29 3 787 271 39 113 200 80,1
789 563 2019 3585 4 189 3674 418 1334 374 2317 792 32 179 5,1
179 76 17 34 107 280 35 75 538 5502 832 189 588,1
44 192 60 24 273 769 697 7046 91 815,1
204 4 324 366 2585 24 308 2928 1 474 34 1 170 1457 710 3268 261 84 3150 70 2,1
4 7057 2630 696 490 298 51 4 1067 3 61 261 6814 214 1730 7332 2098,1
667 2492,1
42 435 274 48 29 73 19 1692 208 20,1
4421 98 2118 24 225 2 317 208,1
1943 7 715 59 4847 289 3349 0 376,1
245 0 0 83 374 508 4682 4644 5562 601 2245 156 169 2 943 5436 175 526 146 7352 1226 3821 25 2,1
531 0,1
18 7416 2662 409 3370 0 976 1 39 5058 0 1 716 1408 5295 346 49 14 2,1
75 550 0 40 2789 200 388 4865 1 0 28,1
256 34 50 478 47 1 45 200 709 1468 329 3768 40 3 42,1
4 56 5256 2173 1343 2976 2606,1
4435 1378 292 319 47 2390 122 314 3425 63 2,1
3973 4195 1 183 4 289 308 5 1363 3192 316 855,1
714 44 8508 8855 7743 239 9 9600 0 627 854 0,1
4 2058 47 50 155 4596 562 5844 5708 1461 5260,1
29 452 25 1132 704 60 36 68 995 40 227 19 163 5830 20,1
453 1155 450 8444 536 5307 653 2570 95 1 56 304,1
183 1558 3810 0 1815 4864,1
59 9856 279 76 17 34 107 915 16 45 2 12 77 226 1 1285 56 13 41 29 111 317 208 112,1
6 2163 47 146 7 1888 207 3481 306 6395 242 1279 1 1814 221 8001 2163 2 207 1778 1437 42 415 475 7169 2,1
783 3848 467 7157 2 6 24 4793 0 136 743 1527 303 2,1
491 46 1191 14 0 1705 2,1
139 16 146 3580 4716 103 616 3 42 774 94,1
27 875 59 40 3 508 225 154 2033 1970 1071,1
1343 1763 59 2144 399 2272 1100 1 4793 70 185 11 319 19 3227 0 20 2,1
7228 452 1644 2923 2938 3687 0 1 63 5111 60 73 25 137 2,1
29 33 568 5 121 14 40 1 254 1 266 14 484 727 2470 842 255 1318 2849 2 68 693 1804 12 785 2307 64 13,1
1797 7 275 416 3729 4 2813 18 2,1
2308 123 103 6 897 463 1 176 66,1
1356 0 728 127 193 24 39 69 528 1157 2233 618 2 38 49 24 503 771,1
4 2782 1663 15 1205,1
205 3005 1799 50 60 23 25 29 4752 2404 37,1
3179 0 1 1647 109 182 551 82 221 230 1 50 7641 47 2211,1
452 693 0 14 979 436 900 102 133 253 6196 2 111 0 112,1
249 144 71 136 1687 959 6335 26 28 0 1 614 19 163 0 20 2,1
18 373 255 280 50 974 260 0,1
1027 7509 9786 4503 267 4661 2581 0 2 391 0 267 2,1
368 5 17 62 490 71 459 757 0 3160 149 3905 274 1657 0 1 443 642 1582 2224 2,1
12 0 13 1 409 1 63 445 29 1 1147 0 0 492 482 3509 1331 1087 8533 0 3 351 19 105 208 20,1
555 428 151 86 0 0 4531 0 310 245 1 6978 929 88 1 737 734 10 24 2,1
36 39 79 4202 6 19 0 0 1 219 1 0 0 1 368 20 7155 977 278 1511 5189 1804 24 76 7332 203 2,1
578 22 81 4497 1309 225 19 5284 3 0 2302 20,1
4 52 214 1 0 257 5 108 1 56 2161 396 214,1
180 536 216 2487 4874 101 6 652 2125,1
2907 130 289 36 76 376 100 6306 17 11 108 652 58 0 168 2,1
38 5 46 33 1101 3479 50 2217 5410 113 1 506 423 984 2,1
919 3917 2051 59 90 177 648 22 81 93 2027 4 3395 1070 189,1
6 912 2577 1777 734 146,1
1027 2448 968 300 193 0 5819 1 73 5943 138 5243 122 5 17 18 12 0 13 1258 2 200 121 1 73 5 563 1724 12 5255 255 74 1 2229 0 2194 516 0 3471 13 386,1
592 536 421 0 0 0 504 545 58,1
522 250 392 651 18 810 2557 24,1
406 18 103 770 0 1926 155 1 1250 0 27 8 0 24 2,1
5627 704 221 87 138 335 1 93 2034 0 17 6 66,1
1136 1148 105 595 0 5057 114 44 207 12 8563 1083 52 13 2 1319 121 2,1
1340 1063 7371 5310 1 2510 2 19 1158 8574 812 1 8899 0 20,1
243 5869 245 1 4147 0 5473 44 7903 2,1
12 2065 1592 2 4 4030 269 39 5173 0 443 74 2 13 363 541 1 507 0,1
88 5447 599 0 3978 0 2920 0 414 1214 7660 32 1 2556 279 1 0 2,1
159 2202 1943 1 819 3180 8404,1
110 3 986 58 553 4238 280 1510 1 27 329 2365 2114 187 146 111 105 208 112 2,1
4 92 7769 101 57 56 1102 1460 0,1
0 74 3063 1 1649 1550 1 12 299 5 17 11 13 2 430 1730 386 121 342 0 2 0 878 885 919 19 441 363 20 2,1
45 122 56 10 3818 170 3430 538 15 2,1
3324 6 24 258 76 17 34 2941 771 85 728 2,1
54 6309 29 768 3 85 546 111 163 3530 112,1
5664 4 115 9381 15 14 3213,1
29 65 3379 668 1920 35 42 1920,1
111 885 112 204 4 52 67 165 3533 1278 213 19 105 208 20,1
578 79 6 57 243 2 131 845 520 2,1
0 1763 9471 0 4013 460 25 66 1928 32 63 1 467 1 2296 1462 1 0 449 1952 2633 66 1952 0 66 738 102 300 2,1
4489 886 52 4191 0 67 1 5804 58,1
2448 2549 1823 5556 14,1
1370 22 431 56 0 6 1 270 4 274 251 52,1
6965 895 58 1309 951 1 32 6343 4 3 0 14 1 6965 3461 12 1226 2479 5113 5191 1427 13,1
267 4982 1163 58 5 2 19 438 4806 20,1
8581 0 16 0 2094 1485 2 2750 2802 1 3688 22 1002 640 1 441 1407 2,1
834 358 504 3083 363 116 1994 2954 1 0 1 5755 191 58 965 2 172 1196 0 2,1
6 430 1289 335 263 11 1506 120 167 31 121 2,1
4297 834 999 7 45 4749 4 103 43 2,1
31 243 7 1359 379 11 341 105 7352 158 211 1511 102 2697,1
49 182 1761 5012 35 34 0 6 886 49 590 9968,1
147 3648 1665 0 76 197 2,1
69 1 700 757 5 1 3 1941 2894 1 36 1228 1 96 10 819 2 77 172 1020 2,1
746 18 351 3214 9887 0 27,1
122 466 1729 100 926 2202 419,1
16 6476 886 2088 1274 84 6149 3 1 6369 687 1 2301 647 2,1
122 466 1729 100 926 2202 419,1
18 24 456 928 762,1
3878 5 17 1627 6 5259 765 58,1
12 0 0 2169 243 1184 2 90 243 1184 4434 2 13 0 3 1329 2,1
148 16 35 27 459 2 229 43 7338 35 986 95 2,1
358 748 1168 1400 0 1 254 1 561 776 1 374 1485 0 1 3055 19 2093 122 812 20 19 163 0 20,1
578 4058 5264 0 1 757 224 1698 812 755 334 1065 567 4353 243 111 59 112 19 163 4806 20,1
3303 4 291 210 255 125 299 5,1
370 92 349 1149 406 8326 1627 6338,1
12 1177 2059 13 524 19 0 1306 947 20 834 2448 524 1797 6326 2059 994 89 1 107 5171 32 71 35 2 4145 7386 1653 2,1
29 694 14 122 5 17 40 768 73 5 17 40 971 28,1
366 986 0 2936 3186 1 67 29 1054 1 119 1 103 2,1
130 813 2489 54 1 274 24,1
31 14 0 1277,1
12 0 14 13 19 0 4383 12 3170 31 0 1255 13 20,1
3262 616 269 139 40 3 136 0 5002 9,1
6421 2272 3071 2809 1957 1 14 2021 0 32 257 203 2,1
387 5089 40 1 166 1355,1
6 33 279 5 158 19 1342 2313 1 0 2475 10 1 716 346 0 291 521 148 0 100 457 2 441 3720 10 2414 100 457 20,1
0 0 3 1644 165 3491 1011 500 43 3 1478 0 1 2292 258 76 1234 0 7380 2,1
1427 1953 307 8877 309 0 409 2,1
792 42 16 2800 14 3972 1656 89 2192 776 1349 314,1
